url,title,image,price,description,variant,combined
https://canawineco.com/collections/whiskey/products/johnnie-walker-blue-label-limited-edition-year-of-the-tiger-blended-scotch-whisky,Johnnie Walker Blue Label Limited Edition Year of the Tiger Blended Scotch Whisky,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-14T125700.481_700x700.png?v=1718387827,$399.99,"Introducing Johnnie Walker Blue Label Limited Edition Year of the Tiger Blended Scotch Whisky, a symbol of strength and courage. This exclusive blend features a deep amber hue and a complex palate with notes of robust spices, dark chocolate, and a hint of smoky oak. Each sip delivers a velvety smooth texture and a long, powerful finish, reflecting the boldness and finesse of Johnnie Walker's craftsmanship. Encased in a beautifully designed bottle honoring the Year of the Tiger, this limited edition release is perfect for collectors and connoisseurs who appreciate exceptional Scotch whisky. Elevate your collection with this distinguished offering, available exclusively at Cana Wine Co. Size:  750ml Proof:  92 (46% ABV) Origin:  Speyside Distillery:  Johnnie Walker", 750ml,"johnnie walker blue label limited edition year tiger blended scotch whisky introducing johnnie walker blue label limited edition year tiger blended scotch whisky, symbol strength courage. exclusive blend features deep amber hue complex palate notes robust spices, dark chocolate, hint smoky oak. sip delivers velvety smooth texture long, powerful finish, reflecting boldness finesse johnnie walker's craftsmanship. encased beautifully designed bottle honoring year tiger, limited edition release perfect collectors connoisseurs appreciate exceptional scotch whisky. elevate collection distinguished offering, available exclusively cana wine co. size: 750ml proof: 92 (46% abv) origin: speyside distillery: johnnie walker 750ml"
https://canawineco.com/collections/whiskey/products/very-old-st-nick-9-year-old-summer-rye-whiskey-kbd-white-wax-101-proof,Very Old St. Nick 9 Year Old Summer Rye Whiskey KBD/White Wax 101 Proof,,"$4,500.00","Size:  750ml Proof:  101 (50.5% ABV) Age:  9 Year Origin:  Kentucky, USA Distillery:  Kentucky Bourbon Distillers (KBD)", 750ml,"old st. nick 9 year old summer rye whiskey kbd/white wax 101 proof size: 750ml proof: 101 (50.5% abv) age: 9 year origin: kentucky, usa distillery: kentucky bourbon distillers (kbd) 750ml"
https://canawineco.com/collections/whiskey/products/makers-mark-keeneland-2000-kentucky-straight-bourbon-whisky,2000 Maker's Mark Keeneland Kentucky Straight Bourbon Whisky,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-05T115305.699_700x700.png?v=1717606391,$595.00,"Discover the unparalleled elegance of 2000 Maker's Mark Keeneland Kentucky Straight Bourbon Whisky at Cana Wine Co., your premier destination for luxury spirits. This exquisite limited edition bourbon captures the spirit of the Bluegrass State with every sip. Distilled with meticulous craftsmanship and aged to perfection, it offers a harmonious blend of rich caramel, vanilla, and toasted oak flavors, complemented by a smooth, lingering finish. Whether you're a seasoned bourbon connoisseur or a discerning collector, the 2000 Maker's Mark Keeneland is a timeless treasure that epitomizes the art of fine whiskey. Elevate your collection with this exceptional bourbon, exclusively available at Cana Wine Co. Size:  1Lt Origin:  Kentucky Distillery:  Maker's Mark", 1Lt,"2000 maker's mark keeneland kentucky straight bourbon whisky discover unparalleled elegance 2000 maker's mark keeneland kentucky straight bourbon whisky cana wine co., premier destination luxury spirits. exquisite limited edition bourbon captures spirit bluegrass state every sip. distilled meticulous craftsmanship aged perfection, offers harmonious blend rich caramel, vanilla, toasted oak flavors, complemented smooth, lingering finish. whether seasoned bourbon connoisseur discerning collector, 2000 maker's mark keeneland timeless treasure epitomizes art fine whiskey. elevate collection exceptional bourbon, exclusively available cana wine co. size: 1lt origin: kentucky distillery: maker's mark 1lt"
https://canawineco.com/collections/whiskey/products/james-b-beam-distillers-share-02-american-single-malt,James B. Beam Distiller's Share 02 American Single Malt,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-14T125003.811_700x700.png?v=1718387419,$249.99,Size:  375ml Proof:  109 (54.5% ABV) Origin:  United States Distillery:  Jim Beam, 375ml,james b. beam distiller's share 02 american single malt size: 375ml proof: 109 (54.5% abv) origin: united states distillery: jim beam 375ml
https://canawineco.com/collections/whiskey/products/makers-mark-family-edition-kentucky-straight-bourbon-whisky-signed-by-bill-samuels-jr-sr,Makers Mark Family Edition Kentucky Straight Bourbon Whisky Signed by Bill Samuels Jr & Sr,//canawineco.com/cdn/shop/files/IMG-3031_700x700.png?v=1716482282,$395.00,Size:  1 Liter Proof:  90 (45% ABV) Origin:  United States Distillery:  Maker's Mark Distillery, 1 Liter,makers mark family edition kentucky straight bourbon whisky signed bill samuels jr & sr size: 1 liter proof: 90 (45% abv) origin: united states distillery: maker's mark distillery 1 liter
https://canawineco.com/collections/whiskey/products/smoke-wagon-private-barrel-straight-bourbon-whiskey,Smoke Wagon Private Barrel Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Screenshot2024-05-22at2.04.09PM_477x575.png?v=1716404657,$249.99,"Experience the unparalleled luxury of Smoke Wagon Private Barrel Straight Bourbon Whiskey, an exquisite single barrel selection crafted to perfection. This exceptional bourbon boasts a rich, complex flavor profile with notes of caramel, vanilla, and oak, complemented by a smooth, lingering finish. Handpicked for its superior quality, this limited edition release promises an indulgent sip that epitomizes sophistication. Elevate your collection with this rare gem from Cana Wine Co. Size:  750ml Proof:  100 (50% ABV) Origin:  Nevada Distillery:  Nevada H&C Distilling Co.", 750ml,"smoke wagon private barrel straight bourbon whiskey experience unparalleled luxury smoke wagon private barrel straight bourbon whiskey, exquisite single barrel selection crafted perfection. exceptional bourbon boasts rich, complex flavor profile notes caramel, vanilla, oak, complemented smooth, lingering finish. handpicked superior quality, limited edition release promises indulgent sip epitomizes sophistication. elevate collection rare gem cana wine co. size: 750ml proof: 100 (50% abv) origin: nevada distillery: nevada h&c distilling co. 750ml"
https://canawineco.com/collections/whiskey/products/blantons-straight-from-the-barrel-greek-release-bourbon-whiskey-2018,2018 Blanton's Straight From The Barrel Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-06T100548.186_700x700.png?v=1717686359,"$2,199.99","Introducing the 2018 Blanton's Straight From The Barrel Kentucky Straight Bourbon Whiskey, a true masterpiece for the discerning connoisseur. This unfiltered, uncut bourbon offers an unparalleled depth of flavor, boasting rich notes of caramel, vanilla, and dark chocolate, intertwined with hints of warm oak and baking spices. Bottled at its natural barrel proof, each sip delivers a powerful yet velvety experience, reflecting the meticulous craftsmanship behind every batch. Perfect for savoring neat or with a splash of water, this limited-edition release is a testament to Blanton's heritage and a coveted addition to any fine whiskey collection. Elevate your tasting journey with the bold and luxurious profile of Blanton's Straight From The Barrel. Size:  700ml Proof:  129.6 (64.8% ABV) Origin:  Kentucky Distillery:  Buffalo Trace", 700ml,"2018 blanton's straight barrel kentucky straight bourbon whiskey introducing 2018 blanton's straight barrel kentucky straight bourbon whiskey, true masterpiece discerning connoisseur. unfiltered, uncut bourbon offers unparalleled depth flavor, boasting rich notes caramel, vanilla, dark chocolate, intertwined hints warm oak baking spices. bottled natural barrel proof, sip delivers powerful yet velvety experience, reflecting meticulous craftsmanship behind every batch. perfect savoring neat splash water, limited-edition release testament blanton's heritage coveted addition fine whiskey collection. elevate tasting journey bold luxurious profile blanton's straight barrel. size: 700ml proof: 129.6 (64.8% abv) origin: kentucky distillery: buffalo trace 700ml"
https://canawineco.com/collections/whiskey/products/wild-turkey-diamond-anniversary-kentucky-straight-bourbon-whiskey,Wild Turkey Diamond Anniversary Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/image_b322cbea-fb13-46f5-9a1e-71e58225544a_500x500.jpg?v=1705616999,$549.99,"Introducing Wild Turkey Diamond Anniversary Kentucky Straight Bourbon Whiskey, a true gem in the world of fine spirits. Crafted to celebrate the legendary legacy of Wild Turkey's master distillers, this bourbon embodies sophistication and depth. Aged to perfection, each sip reveals layers of rich caramel, toasted oak, and a hint of vanilla, culminating in a smooth, velvety finish. Whether savored neat or in a classic cocktail, this limited edition bourbon is sure to elevate any occasion. Indulge in luxury with Wild Turkey Diamond Anniversary Bourbon, a testament to tradition and excellence. Size:  750ml Proof:  91 (45.5% ABV) Origin:  Kentucky Distillery:  Wild Turkey", 750ml,"wild turkey diamond anniversary kentucky straight bourbon whiskey introducing wild turkey diamond anniversary kentucky straight bourbon whiskey, true gem world fine spirits. crafted celebrate legendary legacy wild turkey's master distillers, bourbon embodies sophistication depth. aged perfection, sip reveals layers rich caramel, toasted oak, hint vanilla, culminating smooth, velvety finish. whether savored neat classic cocktail, limited edition bourbon sure elevate occasion. indulge luxury wild turkey diamond anniversary bourbon, testament tradition excellence. size: 750ml proof: 91 (45.5% abv) origin: kentucky distillery: wild turkey 750ml"
https://canawineco.com/collections/whiskey/products/hardins-creek-jacobs-well-211-months-aged-kentucky-straight-bourbon-whiskey,Hardin's Creek 'Jacob's Well' 211 Months Aged Kentucky Straight Bourbon Whiskey,//canawineco.com/cdn/shop/files/image_1e076824-aef9-4e60-9c60-5cd6ad0798af_700x700.png?v=1705594915,$349.99,Size:  750ml Proof:  109 (54.5% ABV) Origin:  United States Distillery:  Hardin's Creek, 750ml,hardin's creek 'jacob's well' 211 months aged kentucky straight bourbon whiskey size: 750ml proof: 109 (54.5% abv) origin: united states distillery: hardin's creek 750ml
https://canawineco.com/collections/whiskey/products/belle-meade-bourbon-honey-cask-finish,Belle Meade Bourbon Honey Cask Finish,//canawineco.com/cdn/shop/files/Untitleddesign-2024-06-05T160743.376_700x700.png?v=1717621668,"$1,999.99",  Size:  750ml Proof:  106 (53% ABV) Origin:  United States Distillery:  Nelson's Green Brier Distillery, 750ml,belle meade bourbon honey cask finish size: 750ml proof: 106 (53% abv) origin: united states distillery: nelson's green brier distillery 750ml
https://canawineco.com/collections/whiskey/products/james-b-beam-distillers-share-04-17-year-old-clermont-blend-whiskey,James B. Beam Distiller's Share 04 17 Year Old Clermont Blend Whiskey,//canawineco.com/cdn/shop/files/IMG-1674_700x700.png?v=1706578577,$249.99,"The James B. Beam Distillers Share 04 17-Year-Old Clermont Blend Whiskey is a harmonious fusion of meticulously aged bourbons, each crafted at one of our three James B. Beam Distilling Company locations. This exquisite blend epitomizes balance, boasting delightful hints of sweet caramel, spice, and a gentle smoky essence in its finish. The Aging Locations comprise the following proportions in the blend: Clermont, KY Campus - 10%, Boston, KY Campus - 60%, and Frankfort, KY Campus - 30%. Size:  375ml Proof:  110 (55% ABV) Origin:  United States Distillery:  Jim Beam", 375ml,"james b. beam distiller's share 04 17 year old clermont blend whiskey james b. beam distillers share 04 17-year-old clermont blend whiskey harmonious fusion meticulously aged bourbons, crafted one three james b. beam distilling company locations. exquisite blend epitomizes balance, boasting delightful hints sweet caramel, spice, gentle smoky essence finish. aging locations comprise following proportions blend: clermont, ky campus - 10%, boston, ky campus - 60%, frankfort, ky campus - 30%. size: 375ml proof: 110 (55% abv) origin: united states distillery: jim beam 375ml"
https://canawineco.com/collections/whiskey/products/very-old-st-nick-17-year-old-barrel-strength-ancient-rye-whiskey-kbd-silver-wax-103-7-proof,Very Old St. Nick 17 Year Old Barrel Strength Ancient Rye Whiskey KBD/Silver Wax 103.7 Proof,,"$5,500.00","Size:  750ml Proof:  103.7 (51.85% ABV) Age:  17 Year Origin:  Kentucky, USA Distillery:  Kentucky Bourbon Distillers (KBD)", 750ml,"old st. nick 17 year old barrel strength ancient rye whiskey kbd/silver wax 103.7 proof size: 750ml proof: 103.7 (51.85% abv) age: 17 year origin: kentucky, usa distillery: kentucky bourbon distillers (kbd) 750ml"
https://canawineco.com/collections/whiskey/products/very-old-st-nick-18-year-old-barrel-strength-ancient-rye-whiskey-kbd-gold-wax-104-6-proof,Very Old St. Nick 18 Year Old Barrel Strength Ancient Rye Whiskey KBD/Gold Wax 104.6 Proof,//canawineco.com/cdn/shop/files/IMG-1847_700x700.png?v=1707760796,"$6,000.00","Size:  750ml Proof:  104.6 (52.3% ABV) Age:  18 Year Origin:  Kentucky, USA Distillery:  Kentucky Bourbon Distillers (KBD)", 750ml,"old st. nick 18 year old barrel strength ancient rye whiskey kbd/gold wax 104.6 proof size: 750ml proof: 104.6 (52.3% abv) age: 18 year origin: kentucky, usa distillery: kentucky bourbon distillers (kbd) 750ml"
